NU_ANO_CENSO|CO_ENTIDADE|NO_ENTIDADE|CO_ORGAO_REGIONAL|TP_SITUACAO_FUNCIONAMENTO|DT_ANO_LETIVO_INICIO|DT_ANO_LETIVO_TERMINO|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|CO_ESCOLA_SEDE_VINCULADA|CO_IES_OFERTANTE|TP_REGULAMENTACAO|IN_LOCAL_FUNC_PREDIO_ESCOLAR|TP_OCUPACAO_PREDIO_ESCOLAR|IN_LOCAL_FUNC_SALAS_EMPRESA|IN_LOCAL_FUNC_SOCIOEDUCATIVO|IN_LOCAL_FUNC_UNID_PRISIONAL|IN_LOCAL_FUNC_PRISIONAL_SOCIO|IN_LOCAL_FUNC_TEMPLO_IGREJA|IN_LOCAL_FUNC_CASA_PROFESSOR|IN_LOCAL_FUNC_GALPAO|TP_OCUPACAO_GALPAO|IN_LOCAL_FUNC_SALAS_OUTRA_ESC|IN_LOCAL_FUNC_OUTROS|IN_PREDIO_COMPARTILHADO|IN_AGUA_FILTRADA|IN_AGUA_REDE_PUBLICA|IN_AGUA_POCO_ARTESIANO|IN_AGUA_CACIMBA|IN_AGUA_FONTE_RIO|IN_AGUA_INEXISTENTE|IN_ENERGIA_REDE_PUBLICA|IN_ENERGIA_GERADOR|IN_ENERGIA_OUTROS|IN_ENERGIA_INEXISTENTE|IN_ESGOTO_REDE_PUBLICA|IN_ESGOTO_FOSSA|IN_ESGOTO_INEXISTENTE|IN_LIXO_COLETA_PERIODICA|IN_LIXO_QUEIMA|IN_LIXO_JOGA_OUTRA_AREA|IN_LIXO_RECICLA|IN_LIXO_ENTERRA|IN_LIXO_OUTROS|IN_SALA_DIRETORIA|IN_SALA_PROFESSOR|IN_LABORATORIO_INFORMATICA|IN_LABORATORIO_CIENCIAS|IN_SALA_ATENDIMENTO_ESPECIAL|IN_QUADRA_ESPORTES_COBERTA|IN_QUADRA_ESPORTES_DESCOBERTA|IN_QUADRA_ESPORTES|IN_COZINHA|IN_BIBLIOTECA|IN_SALA_LEITURA|IN_BIBLIOTECA_SALA_LEITURA|IN_PARQUE_INFANTIL|IN_BERCARIO|IN_BANHEIRO_FORA_PREDIO|IN_BANHEIRO_DENTRO_PREDIO|IN_BANHEIRO_EI|IN_BANHEIRO_PNE|IN_DEPENDENCIAS_PNE|IN_SECRETARIA|IN_BANHEIRO_CHUVEIRO|IN_REFEITORIO|IN_DESPENSA|IN_ALMOXARIFADO|IN_AUDITORIO|IN_PATIO_COBERTO|IN_PATIO_DESCOBERTO|IN_ALOJAM_ALUNO|IN_ALOJAM_PROFESSOR|IN_AREA_VERDE|IN_LAVANDERIA|IN_DEPENDENCIAS_OUTRAS|NU_SALAS_EXISTENTES|NU_SALAS_UTILIZADAS|IN_EQUIP_TV|IN_EQUIP_VIDEOCASSETE|IN_EQUIP_DVD|IN_EQUIP_PARABOLICA|IN_EQUIP_COPIADORA|IN_EQUIP_RETROPROJETOR|IN_EQUIP_IMPRESSORA|IN_EQUIP_IMPRESSORA_MULT|IN_EQUIP_SOM|IN_EQUIP_MULTIMIDIA|IN_EQUIP_FAX|IN_EQUIP_FOTO|IN_COMPUTADOR|NU_EQUIP_TV|NU_EQUIP_VIDEOCASSETE|NU_EQUIP_DVD|NU_EQUIP_PARABOLICA|NU_EQUIP_COPIADORA|NU_EQUIP_RETROPROJETOR|NU_EQUIP_IMPRESSORA|NU_EQUIP_IMPRESSORA_MULT|NU_EQUIP_SOM|NU_EQUIP_MULTIMIDIA|NU_EQUIP_FAX|NU_EQUIP_FOTO|NU_COMPUTADOR|NU_COMP_ADMINISTRATIVO|NU_COMP_ALUNO|IN_INTERNET|IN_BANDA_LARGA|NU_FUNCIONARIOS|IN_ALIMENTACAO|TP_AEE|TP_ATIVIDADE_COMPLEMENTAR|IN_FUNDAMENTAL_CICLOS|TP_LOCALIZACAO_DIFERENCIADA|IN_MATERIAL_ESP_QUILOMBOLA|IN_MATERIAL_ESP_INDIGENA|IN_MATERIAL_ESP_NAO_UTILIZA|IN_EDUCACAO_INDIGENA|TP_INDIGENA_LINGUA|CO_LINGUA_INDIGENA|IN_BRASIL_ALFABETIZADO|IN_FINAL_SEMANA|IN_FORMACAO_ALTERNANCIA|IN_MEDIACAO_PRESENCIAL|IN_MEDIACAO_SEMIPRESENCIAL|IN_MEDIACAO_EAD|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|IN_COMUM_CRECHE|IN_COMUM_PRE|IN_COMUM_FUND_AI|IN_COMUM_FUND_AF|IN_COMUM_MEDIO_MEDIO|IN_COMUM_MEDIO_INTEGRADO|IN_COMUM_MEDIO_NORMAL|IN_ESP_EXCLUSIVA_CRECHE|IN_ESP_EXCLUSIVA_PRE|IN_ESP_EXCLUSIVA_FUND_AI|IN_ESP_EXCLUSIVA_FUND_AF|IN_ESP_EXCLUSIVA_MEDIO_MEDIO|IN_ESP_EXCLUSIVA_MEDIO_INTEGR|IN_ESP_EXCLUSIVA_MEDIO_NORMAL|IN_COMUM_EJA_FUND|IN_COMUM_EJA_MEDIO|IN_COMUM_EJA_PROF|IN_ESP_EXCLUSIVA_EJA_FUND|IN_ESP_EXCLUSIVA_EJA_MEDIO|IN_ESP_EXCLUSIVA_EJA_PROF|IN_COMUM_PROF|IN_ESP_EXCLUSIVA_PROF
2017|35917916|ZITA DE GODOY CAMARGO PROFESSORA|20408|1|01/02/2017|21/12/2017|3|3506|35026|35|3543907|354390705|2|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|1|1|1|1|0|0|1|0|1|1|0|1|1|0|0|0|0|0|1|0|1|0|1|1|1|0|1|1|0|0|0|0|0|12|12|1|0|0|0|0|0|1|1|1|1|0|1|1|3|0|0|0|0|0|3|3|2|3|0|2|24|8|16|1|1|87|1|0|0|1|0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35093531|DANTE EGREGGIO ESCOLA MUNICIPAL|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|0|1|1|1|0|1|1|0|1|0|1|0|0|1|1|0|1|0|0|0|0|0|0|5|5|1|1|1|0|1|1|1|1|1|1|1|1|1|3|1|1|0|1|1|3|1|8|1|1|1|21|3|18|1|0|30|1|0|0|1|0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35021748|RAUL FERNANDES CHANCELER|20408|1|01/02/2017|21/12/2017|3|3506|35026|35|3543907|354390705|2|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|0|1|1|0|0|1|1|0|0|0|1|0|1|1|1|0|1|1|0|0|0|0|0|18|18|1|0|1|1|0|1|1|1|0|1|0|1|1|3|0|1|1|0|1|5|2|0|17|0|4|2|1|1|1|1|33|1|0|0||0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35021593|DJILIAH CAMARGO DE SOUZA PROFA|20408|2|||3|3506|35026|35|3543907|354390705|2|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2017|35045901|VICTORINO MACHADO PROF|20408|2|||3|3506|35026|35|3543907|354390705|2|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2017|35114066|CLARETIANO COLEGIO|20408|1|25/01/2017|19/12/2017|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|||1|1|2|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|0|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|0|1|1|1|0|0|0|0|0|0|75|75|1|1|1|0|1|1|1|1|1|1|0|1|1|2|2|3|0|6|5|6|6|15|20|0|1|80|30|50|1|1|73|0|0|0|1|0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35246037|LUIZ MARTINS RODRIGUES FILHO PROF ESCOLA MUNICIPAL|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|1|0|0||0|0|1|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|1|0|1|1|1|1|1|0|1|0|0|0|0|0|0|12|12|1|0|1|0|1|0|1|1|1|1|0|0|0|2|0|1|0|1|0|3|2|1|1|0|0|0|0|0|0|0|54|1|1|0|1|0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35285961|SUELI MARIA PRONI CERRI PROFESSORA ESCOLA MUNICIPAL|20408|1|06/02/2017|18/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|1|0|1|1|0|0|0|1|0|1|1|1|0|1|0|0|0|0|1|0|6|6|1|0|1|0|1|0|1|1|1|0|0|1|0|2|0|1|0|1|0|1|1|7|0|0|1|0|0|0|0|0|39|1|0|0||0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35061396|PEDRO DOM I ESCOLA MUNICIPAL|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|1|0|1|1|0|1|1|1|0|0|0|0|0|0|1|0|1|1|1|0|0|1|0|0|0|1|0|11|11|1|1|1|0|1|1|1|0|1|1|0|1|0|2|1|1|0|2|1|4|0|2|1|0|3|0|0|0|0|0|52|1|0|0||0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35159013|RIO CLARO SISTEMA DE ENSINO|20408|1|30/01/2017|12/12/2017|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0||322|1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|1|1|1|1|0|1|0|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|34|34|1|0|1|0|1|1|1|1|1|1|1|1|1|1|0|1|0|3|2|8|3|4|11|1|1|52|21|31|1|1|107|1|0|0|1|0|0|0|1|0|||0|1|0|1|0|0|0|1|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35149111|SENAC RIO CLARO|20408|1|02/01/2017|22/12/2017|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|||1|1|3|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|11|11|1|0|1|1|0|0|1|1|0|1|0|1|1|3|0|3|1|0|0|1|8|0|15|0|1|75|22|49|1|1|63|0|0|0||0|0|0|1|0|||0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
2017|35078694|LAURA PENNA JOLY PROFA ESCOLA MUNICIPAL|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390710|3|2|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|1|1|1|1|0|0|0|0|1|1|1|1|0|0|0|0|0|0|1|0|8|8|1|0|0|0|1|0|1|1|1|1|0|1|1|1|0|0|0|1|0|2|1|3|1|0|2|5|5|0|1|1|38|1|0|1|0|0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35282182|SEBASTIAO AMBROZIO PROF ESCOLA MUNICIPAL|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|1|0|0|1|0|1|1|0|0|1|0|0|0|0|0|0|8|8|1|0|1|0|1|0|1|1|1|1|0|1|0|1|0|1|0|4|0|4|3|10|1|0|2|0|0|0|0|0|36|1|1|0||0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35442057|ANGELA MONACO PERIN AILY PROFESSORA ESCOLA MUNICIPAL|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|1|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|1|1|0|1|1|1|0|1|0|0|0|1|0|1|1|1|1|1|1|1|0|1|0|0|0|0|1|0|14|14|1|0|1|0|1|1|1|1|1|1|0|1|1|3|0|3|0|1|1|5|4|20|2|0|1|13|6|4|1|1|71|1|1|1|1|0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35236408|COMECINHO DE VIDA DIVA CABRAL DE OLIVEIRA PROFA CRECHE|20408|1|06/02/2017|18/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|1|1|1|1|0|0|1|0|0|0|1|0|3|3|1|0|1|0|0|0|0|1|1|1|0|0|1|1|0|1|0|0|0|0|1|4|1|0|0|1|1|0|1|1|11|1|0|0||0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35204973|LUCIDIA THEREZINHA CASSAVIA ESCRIVAO SOARES EM|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|6|6|1|0|1|1|1|1|1|1|1|1|0|1|1|6|0|6|1|1|1|1|3|7|1|0|2|4|4|0|1|1|29|1|0|1||0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35267338|MONSENHOR MARTINS ESCOLA MUNICIPAL|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|1|1|1|0|1|1|0|1|1|0|1|1|1|0|1|1|0|0|0|1|0|1|1|1|1|1|0|0|0|0|0|0|16|16|1|1|1|1|1|1|1|1|1|1|0|1|1|8|4|7|1|3|1|4|5|16|3|0|1|12|7|12|0|0|81|1|1|0|1|0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35145524|APAE DE RIO CLARO|20408|1|23/01/2017|19/12/2017|3|3506|35026|35|3543907|354390705|4|1|4|1|3|1|1|1|1|1|||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|1|0|0|0|1|1|1|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|0|1|0|0|1|1|0|19|19|1|1|1|0|1|1|1|1|1|1|0|1|1|4|3|3|0|2|1|4|2|4|1|0|4|26|21|5|1|1|19|1|1|0|1|0|0|0|1|0|||0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2017|35355148|FERRAZ|20408|2|||3|3506|35026|35|3543907|354390710|2|2|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2017|35067398|JOSE MARTINS DA SILVA PROF ESCOLA MUNICIPAL|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|1|1|1|0|1|1|0|1|0|1|0|1|1|1|0|0|0|0|0|0|1|0|10|10|1|0|1|1|1|0|1|1|1|1|1|1|1|2|0|2|1|1|0|2|1|10|1|1|2|4|4|0|1|1|47|1|0|1|0|0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35367011|EDUCATIVA ESCOLA DE EDUCACAO INFANTIL|20408|1|20/01/2017|14/12/2017|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|0|1|0|0|0|1|0|4|4|1|0|1|0|0|0|0|1|1|0|0|1|1|2|0|1|0|0|0|0|1|1|0|0|1|1|1|0|1|1|17|1|0|0||0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35021702|JOAO BATISTA LEME PROFESSOR|20408|1|01/02/2017|21/12/2017|3|3506|35026|35|3543907|354390705|2|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|1|1|1|0|0|1|1|1|1|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|22|22|1|0|1|0|0|1|1|1|0|1|1|1|1|1|0|2|0|0|2|4|3|0|19|1|2|23|5|18|1|1|90|1|0|0|1|0|0|0|1|0|||0|1|0|1|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35236385|MORA GUIMARAES ESCOLA MUNICIPAL|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|1|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|1|0|0|1|0|1|1|1|0|0|1|0|0|0|1|0|4|4|1|0|1|0|0|0|1|1|1|1|0|1|1|1|0|1|0|0|0|1|1|1|1|0|3|3|3|0|1|1|24|1|0|0||0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35267296|DIVA MARQUES GOUVEA PROFA ESCOLA MUNICIPAL|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|1|1|1|0|0|0|0|0|0|1|0|1|1|0|0|1|1|0|0|0|0|0|14|14|1|0|1|0|1|1|1|1|1|1|1|1|1|12|0|8|0|4|1|6|4|9|2|1|2|18|4|14|1|1|42|1|1|1|1|0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35246049|ESCOLA MUNICIPAL PROFESSOR ARMANDO GRISI|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|1|1|0|1|1|0|1|1|1|0|0|0|0|1|0|1|1|1|1|1|0|0|1|0|0|0|1|0|12|12|1|0|1|0|1|0|1|1|1|1|0|1|1|2|0|1|0|1|0|2|1|2|1|0|1|12|8|4|1|1|79|1|1|0|1|0|0|0|1|0|||0|0|0|1|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2017|35283812|NEPHTALI VIEIRA JUNIOR PASTOR ESCOLA MUNICIPAL|20408|1|06/02/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|7|7|1|0|1|0|1|0|1|1|1|1|0|1|1|4|0|4|0|1|0|2|1|14|1|0|2|4|3|1|1|0|40|1|1|0||0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35021817|ARMANDO BAYEUX DA SILVA PROF ETEC|11000|1|06/02/2017|12/12/2017|3|3506|35026|35|3543907|354390705|2|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|0|0|1|1|1|1|0|1|0|0|1|1|0|1|0|1|0|0|0|1|0|1|0|0|0|0|0|0|12|17|1|1|1|0|0|0|1|1|1|1|0|1|1|8|1|2|0|0|0|4|7|4|13|0|2|193|25|168|1|1|85|1|0|0||0|0|0|1|0|||0|0|0|1|0|0|0|1|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
2017|35236366|ROSA MARIA CASTELLANO PIERONI ESCOLA MUNICIPAL|20408|1|06/01/2017|20/12/2017|3|3506|35026|35|3543907|354390705|3|1|||||||||||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|1|0|0|0|1|0|0|0|1|1|0|0|1|1|0|1|1|1|1|1|0|0|1|0|0|0|1|0|8|8|1|0|1|0|0|0|1|1|1|1|1|1|0|8|0|8|0|0|0|3|2|5|1|1|2|0|0|0|0|0|39|1|1|0||0|0|0|1|0|||0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2017|35287489|ESTRELA DA ESPERANCA INSTITUTO|20408|1|01/02/2017|21/12/2017|3|3506|35026|35|3543907|354390705|4|1|3|0||1|1|1|1|1|||1|1|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|13|13|1|0|0|0|0|0|1|0|1|0|0|0|0|3|0|0|0|0|0|2|0|1|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|1|0|||0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2017|35302223|GIRASSOL ESCOLA DE EDUCACAO INFANTIL||4|||3|3506|35026|35|3543907|354390705|4|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2017|35136116|PIMENTINHAS ESCOLA EDUCACAO INFANTIL||4|||3|3506|35026|35|3543907|354390705|4|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2017|35141604|RIO CLARO SISTEMA DE ENSINO UNIDADE II|20408|4|||3|3506|35026|35|3543907|354390705|4|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2017|35261154|SESI 35 UNIDADE DE ENSINO A DISTANCIA||4|||3|3506|35026|35|3543907|354390705|4|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2017|35453638|BEBE VIDA ESCOLA DE EDUCACAO INFANTIL||4|||3|3506|35026|35|3543907|354390705|4|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2017|35158136|SESI 11 CENTRO DE EDUCACAO INFANTIL||4|||3|3506|35026|35|3543907|354390705|4|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2017|35125027|CRIANCA FELIZ ESCOLA DE EDUCACAO INFANTIL|20408|4|||3|3506|35026|35|3543907|354390705|4|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2017|35021581|ANTONIO SEBASTIAO DA SILVA PROF||4|||3|3506|35026|35|3543907|354390705|2|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2017|35021600|DIVA MARQUES GOUVEA PROFA||4|||3|3506|35026|35|3543907|354390705|2|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
